category,location,name,website,phone,address,rating,emails
real estate agents,Coimbatore,Lands and Lands,http://www.landsandlands.com/,090251 34134,"46, Kerala Club Rd",4.8,
real estate agents,Coimbatore,Hanu Reddy Realty India Private Limited,http://www.hanureddyrealty.com/branch/coimbatore/,0422 404 9999,"Door No.17, Ground Floor, 50 Feet Rd",4.6,hrrcbe@hanureddyrealty.com;sureshreddy@hanureddyrealty.com;ravistalin@hanureddyrealty.com;kgrs@hanureddyrealty.in;hrrchennai@hanureddyrealty.com;rgschennai@hanureddyrealty.com;westchennai@hanureddyrealty.com;wallacegarden@hanureddyrealty.com;adyar@hanureddyrealty.com;hrrbgl@hanureddyrealty.com;hrrhyd@hanureddyrealty.com;hrrpune@hanureddyrealty.com;hrrmysore@hanureddyrealty.com;hrrvizag@hanureddyrealty.com;nhs@hanureddyrealty.com;gmt@hanureddyrealty.com;northchennai@hanureddyrealty.com;info@hanureddyrealty.com
real estate agents,Coimbatore,Sri Balaji Real Estate,http://sbrrealestate.com/,098432 99226,"98/366, Alagesan Rd",4.8,
real estate agents,Coimbatore,Dream Veedu Coimbatore - Real Estate Company | Real Estate Agency | Building Contractors,http://dreamveedu.com/,093448 28876,"Street ,1, St Floor, No 51/2, 1 At, Peter Rd",5.0,
real estate agents,Coimbatore,Annai Realty,http://www.annairealty.com/,095666 08559,"Srivari Srimath, 1045, 3rd Floor, Avinashi Rd",4.2,annairealtycbe@gmail.com;newyork@casaroyal.com;sanfrancisco@casaroyal.com
real estate agents,Coimbatore,Majestan Realty – Real Estate Agents in Coimbatore,https://www.majestanrealty.com/,090929 65556,"47/1 Aandal Street, Lakshmipuram Main Rd",4.8,info@majestanrealty.com
real estate agents,Coimbatore,KM REAL ESTATS,http://kmrealestats.com/,072000 33554,"8, 1st St",4.9,
real estate agents,Coimbatore,Dhanvi Ventures India Private Limited,http://www.dvipl.com/,0422 438 0444,,4.7,info@dvipl.com
real estate agents,Coimbatore,MANGALANAATHAN REAL ESTATE,,095850 07000,,4.8,
real estate agents,Coimbatore,SRI DHARSHA PROMOTERS,http://sridharshapromoters.com/,,"Tata Bad, 112, 11th St",5.0,
real estate agents,Coimbatore,Happy Homes Property,http://www.happyhomespropertys.com/,097878 22234,,4.7,happyhomespropertys@gmail.com
real estate agents,Coimbatore,Nimmadhi Property Management,http://www.nimmadhi.com/,076670 08999,"No:65, Arokiasamy Road West Landmark:, near Sasthri Ground",4.5,complaint@nimmadhi.com
real estate agents,Coimbatore,THRONE DEVELOPER LLP,,090471 34000,,4.7,
real estate agents,Coimbatore,Chakra Realty,http://www.chakrarealty.com/,,"72/1, Cowley Brown Rd",5.0,info@chakrarealty.com
real estate agents,Coimbatore,Badrakaliamman Real-estate,,,13/A,5.0,
real estate agents,Coimbatore,RK Real Estate Agency,,093637 24848,"7/54, Pudhupalayam Rd",5.0,
real estate agents,Coimbatore,Property @ Coimbatore,,094420 06187,"No.3, Street No. 1",5.0,
real estate agents,Coimbatore,VL Promoters Private Limited,http://www.vlpromoters.in/,093444 14444,"Shop No 658, Pankaja Mills Rd",3.9,info@vlpromoters.in
real estate agents,Coimbatore,Globuse Realtors Private Limited,https://www.globuse.com/projects/globus-towers/,096596 23599,"128 A Globus Towers, Race Course Rd",4.6,info@globuse.com;office@globuse.com
real estate agents,Coimbatore,Bestreality,,076675 47691,"15 h, Natesa Gounder St",4.9,
real estate agents,Coimbatore,Kovai Realtors,https://kovairealtors.com/,095148 96744,"10/395, 7th Street",4.9,business@kovairealtors.com
real estate agents,Coimbatore,JRD Realtorss,https://jrdrealtorss.com/,075999 09999,"P- Block, 1, Shanti Ashram Rd",4.5,marketing@atheneconstructions.com
real estate agents,Coimbatore,Sree Daksha Property Developers,http://www.sreedaksha.com/,095666 74580,"1, Marudhamalai Rd",4.3,enquiry@sreedaksha.com
real estate agents,Coimbatore,Veeduthedu,https://www.veeduthedu.com/,090877 24441,"7/43,telecom colony,v.k.road,thaneer pandhal",4.0,veeduthedu@gmail.com;yusufcbe@gmail.com
real estate agents,Coimbatore,Saravana Real Estate,http://www.indiaproperty.com/agent/karthikcbe2009,9789780559,"9/125,NEHRU HAGAR ROAD, CIVIL AREODROME POST, -641014. CELL:9789780559,,, Kalapatti Main Rd",4.3,info@indiaproperty.com;ask@indiaproperty.com
real estate agents,Coimbatore,Aura Contrivers Private Limited - Luxury Villa Builders,https://www.auracontrivers.com/?utm_source=Google%20My%20Business&utm_medium=Homepage,074370 03333,S 60,4.8,auracontrivers@gmail.com
real estate agents,Coimbatore,Genway Realty,https://www.genwayrealty.com/,095661 78738,"65, 6th St",5.0,
real estate agents,Coimbatore,IMAX PROPERTIES,https://imaxproperties.in/,082201 22344,24A,5.0,info@imaxproperties.in
real estate agents,Coimbatore,REMAX,https://kanishrealty.com/,078559 00200,"66, Krishnammal Kalyana Mandapam, Krishnammal St",5.0,relations@kanishrealty.com;legal@kanishrealty.com
real estate agents,Coimbatore,Remax Titanium Realtors,,063858 18179,"372/A1 ,SRI VRIKSHAM 1st Floor VGR puram, Alagesan Rd",4.0,
real estate agents,Coimbatore,REAL VALUE LAND PROMOTERS AND BUILDERS PVT.LTD,https://www.realvaluepromoters.com/,078717 69675,"4/159E, Ground Floor Real Value Enclave Opp to Pattanam Panchayat Board Office Nagamanaicken, Palayam Rd",3.8,realvaluelandpromoters@gmail.com
real estate agents,Coimbatore,Avini Properties Pvt Ltd,,072001 12300,"37, 3rd WEST CROSS STREET",4.9,
real estate agents,Coimbatore,Sreevatsa Real Estates Private Limited,http://www.sreevatsa.com/,0422 243 2184,"324, Mettupalayam Rd",4.2,
real estate agents,Coimbatore,GVK Realtors,http://gvkrealtors.com/,084899 32545,,5.0,info@gvkrealtors.com
real estate agents,Coimbatore,CHIRPY HOMES ®,http://www.chirpyhomes.com/,075400 70007,"81, School Rd",4.9,webmaster@chirpyhomes.com
real estate agents,Coimbatore,Ramani Realtors Private Limited,https://www.ramanirealtors.com/,095975 20016,"1680, Ramani's Regency, Trichy Rd",3.1,marketing@ramanirealtors.com
real estate agents,Coimbatore,Divine Properties & Construction - real estate in coimbatore,http://divineproperties.org/,099436 29999,"D"" Ground Floor, Rainbow Manor, 1274/1274, Trichy Rd",4.8,shihabin@gmail.com
real estate agents,Coimbatore,JLL Coimbatore,https://www.jll.com/en-in/locations/chennai,,"Suite # 604, Nava India, Udayampalayam Rd",4.7,
real estate agents,Coimbatore,VIP REAL ESTATE,http://viprealestate.co.in/,093456 56151,"101, Raju Naidu St",5.0,
real estate agents,Coimbatore,CitiLiving,http://www.citiliving.co.in/,0422 420 2425,"6/5 North, Huzur Rd, above Aircel Limited",4.1,
real estate agents,Coimbatore,yogaproperty | Real Estate Company Coimbatore | Property Builders | Real Estate agents,https://www.yogaproperty.com/,077088 71117,"2/159, Mettupalayam Rd, near Cosmos Cinemas",5.0,
real estate agents,Coimbatore,Metro City Developers,http://metrocitydevelopers.in/,0422 470 7770,"1st Floor, Manapuram Chits, D.NO.75, NGN St",4.8,
real estate agents,Coimbatore,GREENS PROPERTY DEVELOPERS INDIA PVT LTD,,,"22,BHARATHI PARK ROAD,8TH CROSS,, SAIBABA MISSION POST",4.1,
real estate agents,Coimbatore,Sri Raghavendra Real Estate,,093631 01859,,5.0,
real estate agents,Coimbatore,Mekala Agencies,http://www.mekalaagencies.com/,098422 14696,"152Mekalaillam, Ammankulam, North, PN Palayam Rd",3.3,info@mekalaagencies.com
real estate agents,Dehradun,"Olive Tree Realty, Dehradun",,,"Engineers Enclave, GMS Rd",4.8,
real estate agents,Dehradun,Tandon Properties,,094120 75428,"1st Floor, Mussoorie Diversion, Pacific Hills, 15, Rajpur Rd",4.9,
real estate agents,Dehradun,P A Properties,,,776/3,4.9,
real estate agents,Dehradun,Sadana Constructions & Real Estate,https://www.instagram.com/shivamsadanarealty/,063989 59081,"3, 301, Krishna Vihar 9, Meridian homes",4.8,
real estate agents,Dehradun,PPA Realtors & Developers Private Limited,http://www.pparealtor.com/,098976 88661,"8 Curzon road, and, near Dr. Judge, opposite Windlass Appartment",4.9,
real estate agents,Dehradun,Devbhoomi properties,https://devbhoomiproperties.in/,099271 15588,"Shop no 5, Pharasi market",5.0,info@devbhoomiproperties.in
real estate agents,Dehradun,The Reallsters-Property Dealers in Dehradun,http://www.thereallsters.com/,094120 51495,"PLS Plaza, 48 Raja Road, Gandhi Rd",4.8,sales@thereallsters.com
real estate agents,Dehradun,Aneja Realtors,https://anejarealtors.in/,070176 31719,"SHOP NO 9, Canal Rd, opp. SUPERIA APARTMENTS",5.0,hakikatray.ray5@gmail.com;rayhakikat46@gmail.com
real estate agents,Dehradun,Realtor Rohit Dehradun property,https://www.instagram.com/realtorohit_?igsh=bm9sbHBjNzU1a3Nh,,"GMS ROAD 2nd floor Chandra tower,near Alka dairy ,sewla kalan, chowk, GMS Rd",4.9,
real estate agents,Dehradun,Simna Properties,,088775 54555,,4.9,
real estate agents,Dehradun,A2 Realtors,,084451 90135,"25 b, Inder Rd",4.9,
real estate agents,Dehradun,Kedarnath Property l Dehradun Real Estate,https://kedarnathproperty.com/,075053 36335,"277, Canal Rd, opp. bawarchi",4.9,propertykedarnath@gmail.com
real estate agents,Dehradun,Bhuppi Property Dehradun,http://bhuppiproperties.netlify.app/,084496 43202,"Bhuppi property, Dhyani Complex Rd, near pnb atm chowk",5.0,
real estate agents,Dehradun,Dehradun Homes,https://dehradunhomes.in/,098973 97898,"Bhauwala Rd, near BFIT college",4.9,info@dehradunhomes.in;info@dehradunhomes9.in
real estate agents,Dehradun,Future Nest Property | Property Dealer In Dehradun,https://futurenestproperty.in/,088991 69539,"75/11, Rajpur Rd",5.0,info@yourcompany.com;futurenestproperty@gmail.com
real estate agents,Dehradun,55 Acre Developers,http://55acredevelopers.com/,094509 16988,"R - 53, First Floor MDDA Complex Near",4.6,55acredevelopers@gmail.com;55aacredevelopers@mail.com
real estate agents,Dehradun,Indus Real Estate,https://www.indusrealestate.co.in/,095363 91766,"50/14/4, Canal Rd",4.8,indusmngmt@gmail.com
real estate agents,Dehradun,Uttarakhand Housing Developers,https://uttarakhand-housing.grexa.site/,,7XVW+FXM,4.9,
real estate agents,Dehradun,NG PRIME PROPERTY MANAGEMENT,https://ngprimeproperty.com/,062031 98918,"Body Guard, NG PRIME PROPERTY MANAGEMENT , 2ND FLOOR , MEHTA TOWER, 48, Canal Rd",4.9,ngppm1@gmail.com
real estate agents,Dehradun,Doon Estate,https://dreamverge.in/,079066 10982,"514, Kanwali Rd",5.0,
real estate agents,Dehradun,Aastha Properties and Constructions,https://aasthapropertiesdehradun.com/,099278 65406,"Dhoran Rd, near flex fitness gym",4.9,aasthapropertiesindia@gmail.com
real estate agents,Dehradun,Sukh Properties,,091932 00777,"Opp Chaitanya Hospital, ITBP road, GMS Rd",4.6,
real estate agents,Dehradun,"Acres N Makers Developers | Buy, Sell, and Rent | Real Estate Dehradun",http://www.acresnmakers.com/,092581 20052,"2nd floor, Glimmer Tower, Dhoran Rd",4.5,info@acresnmakers.com
real estate agents,Dehradun,Developers & Promoters,,,"First Floor , Negi tower, Sahastradhara Rd",4.7,
real estate agents,Dehradun,Shree Dev Bhoomi Properties,https://www.shreedevbhoomiproperties.in/,080 6548 8807,"DSP chowk, Shimla Bypass Rd",5.0,
real estate agents,Dehradun,Pratap Dealers,,086302 18641,"83H4+G42, DAV College Rd, near survey chowk",4.8,
real estate agents,Dehradun,JL Real Estates,https://jlrealestates.com/,,"Flat No: A2, Ehsaas Apartments, Subhash Rd",5.0,contact@jlrealestates.com;contact@jlrealestate.com
real estate agents,Dehradun,Happiest Soul Homes,,098979 41884,"1st Floor, Happiest, Soul Homes, Main, GMS Rd",4.9,
real estate agents,Dehradun,AGS Realtors & Construction,https://youtube.com/channel/UCWP8dTEX2sbGAChUPmRwNlA,096902 51869,,5.0,
real estate agents,Dehradun,Realtor Arjun | Dehradun Plot Expert,,079839 36913,"Chandra Tower 2nd floor Sewla kala chowk, GMS Rd, near Alka Dairy",4.9,
real estate agents,Dehradun,MB Associate,https://mbassociate.co.in/,092582 95216,"Third Floor, MB business center, Sahastradhara Rd, near IT Park",4.9,
real estate agents,Dehradun,Sikka & Associates,https://sikkaassociate.com/,094117 12837,"Sikka & Associates, Kartikay Tower, GMS Rd, near KVIC Housing Society",4.4,sikkaandassociate@gmail.com;info@sikkaandassociate.com
real estate agents,Dehradun,Dehradun Real Estate,https://www.facebook.com/dehradunrealestates/,094563 20006,"C block, Saraswati Vihar Rd",3.7,
real estate agents,Dehradun,BHO PRIME ESTATES |Real Estate Consulting Services in Dehradun,https://bhoprimeestates.in/,079062 34881,"1, Napier Homes, Doon Divine Residential Welfare Society, Lane Number 3, adj. IT Park",5.0,
real estate agents,Dehradun,Dream Nest Realty,https://dreamnestrealty.org.in/,098112 21604,"Shop No-1, Canal Rd, opposite Superia Apartments",4.9,info@dreamnestrealty.in
real estate agents,Dehradun,Real Estate Market Dehradun,https://youtube.com/c/RealEstateMarketDehradun,094109 09659,"Real Estate Market, near CSM Westned Complex, near Ballupur Flyover",5.0,
real estate agents,Dehradun,Chauhan Properties,,098970 63683,"Shop No.4, Arya Shopping Complex, Indira Nagar Colony Rd, near Anurag Chowk",3.8,
real estate agents,Dehradun,Anup Properties GMS Road,,095367 74477,"45/6, Vivek Vihar, Pocket No: 1, GMS Road, Near Wadia Institute, Dehradun",4.8,
real estate agents,Dehradun,HillScape Realty | Property Dealer in Dehradun | Best Property Dealers in Dehradun,https://hillscaperealty.com/,088600 88867,"Johri Gaon, Sinola Road, near Tulla's Green",5.0,hillscaperealty@gmail.com
real estate agents,Dehradun,AONE REALTORS,,096349 48788,"Sahastradhara Rd, near Maxvel Residency",4.9,
real estate agents,Dehradun,Dehradun Homes,http://dehradunhomes.com/,078188 27920,"i-146 2nd floor, DSR Tower, Ring road",5.0,info@dehradunhomes.com
real estate agents,Dehradun,Hill View Property,http://hillviewproperty.in/,086301 28210,"Shop No. 2, GMS Rd",4.6,hillviewhomes01@gmail.com;hillviewproperty01@gmail.com
real estate agents,Dehradun,Yashvi Real Estate,https://yashvirealestate.com/,093682 86370,"1st floor, It Park, Shop no. 18 Doon Square",5.0,yashvirealestatedoon@gmail.com
real estate agents,Dehradun,SIDDHARTH PROPERTIES,,098370 45885,"46/2-4, GMS Rd, Near Wadia Institute of Himalayan Geology",3.9,
real estate agents,Dehradun,Aggarwal Properties,,095280 63155,"186/4, near Hotel Ramada",5.0,
real estate agents,Dehradun,Negi garhwal property kanchan Singh,,087558 84399,,4.8,
real estate agents,Dehradun,Ikaaya Realty,https://ikaayarealty.com/,,"Saket-01, 401",5.0,support@ikaayarealty.com
real estate agents,Dehradun,Kings Developer | Real Estate Company in Dehradun Uttarakhand,https://kingsdeveloper.in/,095574 23389,"3rd Floor, Shivika Towers, Rajpur Rd, above Zudio",4.9,contact@kingsdeveloper.in;kingsdeveloperofficial@gmail.com
real estate agents,Faridabad,Naswa Realtors,,099109 72297,,4.7,
real estate agents,Faridabad,Raghav Nanda Estate & Builders-Best Top Huda Property Dealer | Real Estate Agent in Faridabad,,098994 00695,"HUDA, sec 75, sec 76, sec 77, sec 78, sec 80, sec 81, sec 79 Neherpar Faridabad/BPTP Fresh Launched New Projects, sec 14, sec 15, sec 16, sec 17 Sec 65, Sec 64, Sec 62",4.9,
real estate agents,Faridabad,Satyam Realtors,,098101 00960,"Gate Number -6, A-2338",4.8,
real estate agents,Faridabad,Raghav Nanda Property,,098994 00699,"SCO No.-2198, 7/8 Dividing Rd, Sector 7, Sector 8, Sector 9 Sector 10, Sector 11, Sector 14, Sector 15, Sector 16, Sector 17 Sector 16A, Sector 15A, Sector 65, Sector 64, Sector 2",4.9,
real estate agents,Faridabad,Vidya Property Dealer,,084477 07678,"sco - 77 Omaxe World Street sec 79 sector 14 Sec 14, sec 15, sec 16, sec 17, sec 80, sec 21, sec 15",4.9,
real estate agents,Faridabad,VIRMANI ESTATE AGENCY,http://www.virmaniestates.com/,084670 67067,"3E-76, Faridabad - Gurgaon Rd",4.9,
real estate agents,Faridabad,Taneja Properties,http://www.tanejaproperties.com/,098992 22450,"109, 9-10 Dividing Rd",4.9,
real estate agents,Faridabad,JBH Properties Dealer,,070270 22246,"Fresh Launched New Projects, Huda sec 14, sec 15, sec 16, sec 17, Faridabad, Haryana 121006 HUDA, sec 75, sec 76, sec 77, sec 78, sec 80, sec 81, sec 79, BPTP Parklands Brg",4.8,
real estate agents,Faridabad,Anupam Properties,http://www.anupamproperties.in/,080102 06000,"F-74, opposite St. Peters Convent School",4.5,
real estate agents,Faridabad,Riddhi Siddhi Promoters & Developers Private Limited,http://ridhisidhipropmart.in/,062624 00004,"Ground Floor, Park 81, CL8-6A",4.8,info@ridhisidhipropmart.in
real estate agents,Faridabad,R World Real estate,https://rworldrealestate.com/,095822 70868,"GROUND FLOOR, BLOCK- AVENUE AVENUE-26, 81, greater",4.9,
real estate agents,Faridabad,Faridabad Property Studio,,080768 04683,"1st Floor, OMAXE WORLD STREET, SCO-32",5.0,
real estate agents,Faridabad,Demand And Deals | Property Dealer in Faridabad | Real Estate Consultant,https://demandanddeals.in/,098913 64618,shop no 52,5.0,suvitgupta@gmail.com
real estate agents,Faridabad,Top-N-Town Realtors,https://topntownrealtors.com/,081786 20950,"Shop No. 4A, Royal Street, OMAXE WORLD STREET",4.8,info@topntownrealtors.com
real estate agents,Faridabad,Jatwani Real Estate,https://www.jatwanirealestate.com/,098118 26768,"444, Ground Floor",4.8,
real estate agents,Faridabad,Shree Krishna Estate Agency,,098734 34550,"Shop No-93, Sector-15 A, Huda Part-1 Market, near Mother Dairy",5.0,
real estate agents,Faridabad,Unique Realtors,https://uniquerealtors.co.in/,098712 36785,"Om Shubham Tower, 228-230, Neelam Bata Rd, next to Fortis Hospital",5.0,info@uniquerealtors.co.in
real estate agents,Faridabad,Ishant Gulyani,,085108 77737,"TOWER B1, SRS Residency",4.9,
real estate agents,Faridabad,Prithvi Realtors,https://prithvirealtors.com/,097165 67065,"Second floor, OMAXE WORLD STREET, SCO-24",4.8,
real estate agents,Faridabad,Mansha Realty Sector 83,https://www.mansharealty.com/,098731 89990,"M-10, Greater",4.5,mansharealty@gmail.com
real estate agents,Faridabad,Shiva Properties since 1986 | Best Property Dealer in Faridabad | Best Builder,,097117 49207,,5.0,
real estate agents,Faridabad,Anshu Properties,https://propertydealerfaridabad.com/,088822 22052,"A, 1870, Mall Rd, near Gate No 4",4.8,
real estate agents,Faridabad,Premier Properties,,092056 31564,"SCF - 66, Sector - 15 Main Market",4.9,
real estate agents,Faridabad,Interlink Properties,,,"Plot 18/5 Sector 12-15, dividing road",4.9,
real estate agents,Faridabad,Sifti Properties & constructions,https://www.instagram.com/kamal_singh_khurana_0106?igsh=YzljYTk1ODg3Zg==,095608 04000,"H, 2354",4.7,
real estate agents,Faridabad,New Faridabad Estate Agency,,098110 61492,"379, Sector-15a, Faridabad Delhi",4.9,
real estate agents,Faridabad,Gaurav Properties,https://gauravproperties.com/,097112 98000,"F-76, opp. St. Peter School",4.3,
real estate agents,Faridabad,Home Makers & Realtors,https://www.instagram.com/homemakers.realtors?igsh=cjFzZWcxemFpZTY4,0129 400 8488,"Door No.421, B Block, Gurgaon Rd",4.9,
real estate agents,Faridabad,Better Homz,https://betterhomz.in/,088202 92929,"2nd & 3rd, Amolik Plaza, City Plaza, SCO No. 17, Greater",4.7,info@betterhomz.in
real estate agents,Faridabad,Property NCR news.com,http://propertyncrnews.com/,098992 42710,"Shop No 34, Market",4.8,
